date,pmb,text
1901-10-29,44413,"Brühl"
1902-09-28,50,"Wien"
1925-05-06,176,"Dornbacher Park"
1925-05-06,169,"Pötzleinsdorf"
1912-06-15,50,"Wien"
1912-06-15,,"deutschen"
1912-06-15,168,"Berlin"
1912-06-15,871,"Karlsruhe"
1912-06-15,35572,"Braunschweig"
1912-06-15,860,"Graz"
1912-06-15,881,"Mannheim"
1912-06-15,872,"Stuttgart"
1912-06-15,484,"Zürich"
1912-06-15,168,"Berlin"
1912-06-15,9925,"Charlottenburg"
1912-06-15,631,"Freiburg"
1912-06-15,146,"Frankfurt a. M."
1912-06-15,652,"Prag"
1912-06-15,90262,"Arnstadt"
1912-06-15,863,"Düsseldorf"
1912-06-15,146,"Frankfurt"
1912-06-15,45258,"München"
1912-06-15,866,"Dresden"
1912-06-15,42605,"Königsberg"
1912-06-15,44282,"Posen"
1912-06-15,1259,"Altona"
1912-06-15,140,"Halle"
1912-06-15,50,"Wien"
1912-06-15,677,"Breslau"
1912-06-15,833,"Brünn"
1912-06-15,506,"Hamburg"
1912-06-15,50,"Wien"
1912-06-15,45258,"München"
1906-03-19,91377,"St. Veit"
1880-09-03,92391,"Matzleinsdorf"
1880-09-03,103,"Volksg."
1929-04-26,,"Loew"
1929-04-26,882,"Heidelberg"
1920-07-24,92213,"Donaubad Kuchelau"
1920-07-24,63,"Hietzing"
1921-06-13,243,"Sommerhaidenweg"
1920-09-09,91167,"Loserhütte"
1920-09-09,415,"A."
1920-09-09,30,"Salzburg"
1920-09-09,50,"Wien"
1923-10-08,,"deutschen"
1891-09-24,140,"Halle"
1891-09-24,864,"Leipzig"
1928-02-18,,"amerik."
1892-10-25,168,"Berlin"
1931-07-03,867,"Innsbruck"
1931-07-03,91117,"Lanser-See"
1930-08-19,113,"Türkenschanzpark"
1930-08-19,772,"Marienbad"
1891-07-09,50,"Wien"
1907-05-27,44413,"Brühl"
1907-05-27,44510,"Radetzky"
1907-05-27,44510,"Radetzky"
1916-02-09,113,"Türkenschanzpark"
1916-02-09,,"Deutschen"
1916-02-09,,"Oesterreicher"
1916-02-09,,"Bulgaren"
1906-04-10,96,"Meissl"
1906-04-10,,"ital."
1906-04-10,263,"Florenz"
1906-04-10,40306,"Italien"
1906-04-10,40336,"Zell am See"
1899-05-28,8,"Prater"
1899-05-28,91749,"Sigmundsherberg"
1899-05-28,91618,"Rosenburg"
1931-07-17,189,"Semmering"
1930-06-20,662,"Baden"
1930-06-20,182,"Paris"
1930-06-20,170,"Neuwaldegg"
1930-06-20,91641,"Salmannsdorf"
1930-06-20,169,"Pötzleinsdorf"
1930-01-29,182,"Paris"
1930-01-29,58,"Josefstadt"
1920-07-30,521,"Gastein"
1920-07-30,34401,"Altaussee"
1920-07-30,909,"Velden"
1898-03-16,8,"Prater"
1921-06-07,,"französisch"
1921-06-07,50,"Wien"
1916-05-14,91641,"Salmannsdorf"
1916-05-14,92533,"Sophienalpe"
1916-05-14,176,"Dornbacher Park"
1916-05-14,169,"Pötzleinsdorf"
1930-01-01,168,"Berlin"
1930-01-01,,"Holländerinnen"
1930-01-01,50,"Wien"
1930-01-01,36914,"Thiergarten"
1922-11-03,274,"Burgring"
1922-11-03,955,"Teplitz"
1922-11-03,864,"Leipzig"
1922-11-03,468,"Europa"
1921-08-02,415,"Aussee"
1921-08-02,,"Münchner"
1921-08-02,667,"P."
1920-07-18,169,"Pötzleinsdorf"
1920-07-18,170,"Neuwaldegg"
1920-07-18,92533,"Sofienalpe"
1920-07-18,91641,"Salmannsdorf"
1889-04-10,,"Praterfahrt"
1880-07-12,182,"Paris"
1880-07-12,103,"Volksgarten"
1907-02-12,169,"Pötzleinsdorf"
1907-02-12,68,"Dornbach"
1915-12-10,20,"Volkstheater"
1915-12-10,146,"Frankfurt a. M."
1917-03-02,,"französ."
1921-01-26,43406,"Amerika"
1891-09-18,124,"Augarten"
1891-09-18,8,"Prater"
1890-06-02,53,"Landstr."
1892-10-19,151,"Deutschland"
1930-08-25,168,"Berlin"
1930-06-08,8,"Prater"
1929-03-13,168,"Berlin"
1929-03-13,224,"London"
1899-05-14,8,"Prater"
1890-06-16,55,"Margarethen"
1930-08-31,168,"Berlin"
1931-09-06,168,"Berlin"
1931-09-06,91887,"Thalheim"
1931-09-06,92285,"Himmelstr."
1929-03-07,168,"Berlin"
1929-03-07,50,"Wien"
1917-03-16,90581,"Elmau"
1917-03-16,14,"Burgtheater"
1917-03-16,,"Schweizer"
1916-02-21,860,"Graz"
1916-02-21,40306,"Italien"
1916-05-28,55097,"Augustinerstraße"
1916-05-28,92310,"Josefsplatz"
1916-05-28,40450,"Sonnenschein"
1916-05-28,,"Rettenbachergegend"
1916-05-28,,"Lindaugegend"
1930-01-15,50,"Wien"
1930-01-15,182,"Paris"
1930-01-15,168,"Berlin"
1930-01-15,168,"Berlin"
1921-08-16,34896,"Possenhofen"
1921-08-16,,"Wiener"
1921-08-16,415,"Aussee"
1922-11-17,,"französ."
1920-09-21,,"Salzburger"
1920-09-21,50,"Wien"
1920-09-21,103,"Volksgarten"
1920-09-21,45258,"München"
1920-09-21,30,"Salzb."
1920-09-21,30,"Salzb."
1911-08-24,91482,"Pinkenkogel"
1911-08-24,,"Wiener"
1912-11-25,,"Münchner"
1900-01-27,790,"Tchl."
1900-01-27,318,"Japan"
1908-03-12,403,"Nußdorf"
1913-10-12,,"Frankfurter"
1910-09-13,91830,"Steglitz"
1910-09-13,168,"Berlin"
1910-09-13,,"Kopenhagener"
1910-09-13,168,"Berlin"
1903-11-02,,"Gersthofer"
1926-02-13,168,"Berlin"
1926-02-13,,"Dresdner"
1926-02-13,866,"Dresden"
1896-04-14,116,"Ring"
1896-04-14,46,"Kremser"
1896-04-14,14,"Burgtheater"
1927-03-30,,"Venezianer"
1926-02-07,50,"Wien"
1926-02-07,92365,"Leibnizstr."
1897-05-23,854,"Basel"
1897-05-23,48730,"St. Cloud"
1897-05-23,47030,"Ville d’Avray"
1897-05-23,90603,"Etang"
1897-05-23,,"Züricher"
1900-08-17,867,"Innsbruck"
1900-08-17,90366,"Bludenz"
1900-08-17,38711,"Schruns"
1902-10-21,50,"Wien"
1901-09-20,189,"Semmering"
1901-09-20,50,"Wien"
1911-08-30,50,"Wien"
1911-08-30,51333,"Alserstraße"
1908-03-06,169,"Pötzleinsdorf"
1908-03-06,20,"Volksth."
1908-03-06,168,"Berlin"
1910-09-07,169,"Pötzleinsdorf"
1910-09-07,,"Pariser"
1913-10-06,,"Wiesbadner"
1911-08-18,34305,"Liechtensteinstraße"
1910-07-02,,"französisch"
1912-11-19,,"Berliner"
1927-03-18,91826,"Stefanspl."
1927-03-18,168,"Berlin"
1908-04-27,91995,"Varrone"
1908-04-27,39972,"Arco"
1919-03-09,169,"Pötzleinsdorf"
1909-05-10,470,"Edlach"
1909-05-10,483,"Reichenau"
1900-06-12,49181,"Waidhofen"
1900-06-12,50,"Wien"
1901-07-31,946,"Vahrn"
1896-03-21,20,"Volkstheater"
1896-03-21,19,"Ronacher"
1927-04-05,,"Venezianer"
1910-07-16,133,"Spöttelgasse"
1910-07-16,14,"Burgtheater"
1910-07-16,40387,"Kärntnerstraße"
1911-06-21,92385,"Maria Josefa Park"
1911-06-21,,"Kahlenberger"
1918-05-23,90420,"Bürgeralpel"
1918-05-23,91566,"Rasing"
1923-07-10,36300,"Kopenhagen"
1923-07-10,36300,"K."
1923-07-10,,"daen."
1923-07-10,168,"Berlin"
1923-07-10,,"daen."
1923-07-10,969,"Südtirol"
1923-07-10,49098,"Afrika"
1928-12-09,462,"Venedig"
1928-12-09,91965,"Udine"
1893-08-27,40454,"Villach"
1893-08-27,44278,"Pörtschach"
1893-08-27,875,"Klagenfurt"
1893-08-27,91290,"Moosburg"
1892-09-10,213,"Ischl"
1904-05-13,595,"Neapel"
1904-05-13,629,"Sorrent"
1904-05-13,,"Amalfi-Straße"
1904-05-13,595,"Neapel"
1905-04-30,189,"Semmering"
1904-05-07,445,"Rom"
1904-05-07,91997,"Vatican"
1899-12-30,790,"Tchl."
1892-09-04,52428,"Loser"
1892-09-04,90282,"Augstsee"
1892-09-04,92178,"Bräuningsattel"
1892-09-04,34401,"Altaussee"
1892-09-04,213,"Ischl"
1892-09-04,213,"Ischl"
1882-08-14,213,"Ischl"
1923-07-04,228,"Bd.-Bd."
1923-07-04,91233,"Merkur"
1914-04-17,50,"Vienne"
1915-05-20,40306,"Italien"
1915-05-20,41240,"Oesterreichs"
1923-09-01,12589,"Celerina"
1923-09-01,653,"Universitätsstraße"
1923-09-01,397,"Frankgasse"
1923-09-01,312,"Währingerstraße"
1923-09-01,,"czechisch"
1923-09-01,,"franz."
1923-09-01,92310,"Josefsplatz"
1923-09-01,14,"Burgtheater"
1923-09-01,312,"Währingerstr."
1923-09-01,44374,"St. Moritz"
1923-09-01,,"Münchner"
1916-12-24,745,"Skandinavien"
1905-03-11,44129,"Messina"
1905-03-11,41212,"Korfu"
1915-05-08,45258,"München"
1915-05-08,40306,"Italien"
1915-05-08,,"westgaliz."
1915-05-08,53834,"Liebau"
1915-05-08,40306,"Italien"
1915-02-01,189,"Semmering"
1899-12-18,790,"Tchl."
1892-07-01,42,"Leidinger"
1930-11-10,43406,"Amerika"
1930-11-10,38174,"Hollywood"
1930-11-04,,"Amerik."
1893-06-22,44413,"Brühl"
1922-01-06,59367,"Schafberg"
1922-01-06,45258,"München"
1922-01-06,50,"Wien"
1914-03-22,92081,"Wilhelminenberg"
1914-03-22,91840,"Steinhof"
1914-03-22,90913,"Hütteldorf"
1916-12-30,168,"Berlin"
1905-03-05,994,"Genua"
1905-03-05,92013,"Villafranca"
1920-10-14,91572,"Rax"
1920-10-14,54,"Wieden"
1920-10-14,91776,"Sonnwendstein"
1920-10-14,36300,"Kopenhagen"
1920-10-14,168,"Berlin"
1923-09-15,50,"Wien"
1923-09-15,92292,"Hohenwarte"
1922-08-22,797,"Berchtesgaden"
1922-08-22,90701,"Gern"
1922-08-22,662,"B."
1909-09-04,169,"Pötzleinsdorf"
1909-09-04,176,"Dornbacher Park"
1909-09-04,92519,"Schönbrunn"
1911-03-05,4,"Bösendorfersaal"
1919-01-30,,"span."
1919-01-30,914,"Madrid"
1919-01-30,388,"Spanien"
1909-07-29,483,"Reichenau"
1902-12-30,,"Berliner"
1896-06-05,92587,"W."
1924-11-04,151,"Deutschland"
1924-11-04,145,"Köln"
1924-11-04,45266,"Maria Wörth"
1924-11-04,430,"Wörthersee"
1927-08-05,427,"Campiglio"
1927-08-05,427,"Camp."
1900-03-22,92266,"H.g."
1911-04-18,36456,"Mentone"
1911-04-18,5862,"Carlo"
1911-04-18,91961,"Turbie"
1913-12-03,883,"Wiesbaden"
1927-08-11,946,"Vahrn"
1927-08-11,,"Genuese"
1927-08-11,,"polnischer"
1927-08-11,,"ital."
1927-08-11,,"Genueser"
1927-08-11,,"poln."
1927-08-11,,"Ital."
1925-10-27,96,"Meissl"
1897-07-26,44699,"Perchtoldsdorf"
1901-05-08,63,"Hietzing"
1911-03-11,888,"Warschau"
1910-02-26,92573,"Turkestan"
1910-02-26,96,"Meissl und Schadn"
1910-02-26,168,"Berlin"
1919-01-24,966,"Konstantinopel"
1919-01-24,20,"Volksth."
1908-08-27,,"Puflatschweg"
1897-09-23,91217,"M."
1894-10-22,91407,"Orlando"
1908-06-22,415,"Aussee"
1908-06-22,867,"Innsbruck"
1901-05-20,44413,"Brühl"
1901-05-20,63,"Hietzing"
1909-07-15,470,"Edlach"
1910-05-07,8,"Prater"
1919-08-28,91572,"Rax"
1919-08-28,213,"Ischl"
1919-08-28,43406,"Amerika"
1919-08-28,,"engl."
1919-08-28,30,"Salzburg"
1919-08-28,332,"Linz"
1919-08-28,44187,"Ottensheim"
1885-10-05,483,"Reichenau"
1885-10-05,,"Reichenauer"
1885-10-05,50,"Wien"
1885-10-05,50,"Wien"
1886-09-04,90885,"H."
1926-07-23,,"Wiedner"
1927-06-14,677,"Breslau"
1927-06-14,415,"Aussee"
1927-06-14,50,"Wien"
1927-06-14,864,"Leipzig"
1927-06-14,866,"Dresden"
1927-06-14,113,"Türkenschanzpark"
1896-01-30,168,"Berlin"
1896-01-30,92167,"Bischofstr."
1896-01-30,91975,"Linden"
1896-01-30,482,"Friedrichstr."
1919-06-11,43471,"Budapest"
1919-06-11,40306,"Italien"
1919-06-11,,"Ungarn"
1919-06-11,,"Jugoslawen"
1919-06-11,45258,"München"
1919-06-11,652,"Prag"
1918-07-26,113,"Türkenschanzpark"
1911-04-24,36456,"Mentone"
1911-04-24,92175,"Borigo Thal"
1911-04-24,90737,"Gorbiothal"
1919-01-18,5297,"Jerusalem"
1919-01-18,34438,"Russland"
1919-01-18,433,"Petersburg"
1900-04-03,4231,"Spalato"
1900-04-03,91643,"Salona"
1909-07-01,50,"Wien"
1927-01-09,176,"Dornbacher Park"
1927-01-09,,"Edlacher"
1891-12-14,40,"Josefst.th."
1904-07-16,90231,"Altenberg"
1904-07-16,90995,"Kapellen"
1904-07-16,483,"Reichenau"
1914-06-06,45258,"München"
1914-06-06,50,"Wien"
1905-01-28,170,"Neuwaldegg"
1905-01-28,169,"Pötzleinsdorf"
1905-01-28,41240,"Oesterreich"
1915-07-31,34401,"Altaussee"
1915-07-31,91453,"Perneck"
1922-04-22,45258,"München"
1893-03-06,44246,"Fiume"
1893-03-06,168,"Berlin"
1923-05-15,36300,"Kopenhagen"
1923-05-15,,"Deutsch"
1923-05-15,57941,"Roskilde"
1923-05-15,,"Roskilder"
1923-05-15,36300,"Kopenh."
1893-03-12,50,"Wien"
1893-03-12,20,"Volksth."
1893-03-12,34,"Griensteidl"
1892-02-25,,"[Wieninger]"
1928-10-18,168,"Berlin"
1914-06-12,8,"Prater"
1915-09-08,59367,"Schafberg"
1915-09-08,176,"Dornbacherpark"
1915-09-08,,"Pötzleinsdorfer"
1904-07-02,169,"Pötzleinsdorf"
1904-07-02,176,"Dornbacher Park"
1905-08-18,189,"Semmering"
1905-08-18,91482,"Pinkenkogel"
1905-08-18,36503,"Breitenstein"
1904-09-07,186,"Lueg"
1904-09-07,415,"Aussee"
1904-09-07,969,"Südtirol"
1904-09-07,462,"Venedig"
1923-02-20,948,"Payerbach"
1923-02-20,470,"Edlach"
1923-02-20,92432,"Orthofstraße"
1922-03-17,,"Berliner"
1922-03-17,45258,"München"
1920-12-05,63,"Hietzing"
1920-12-05,20,"Volkstheater"
1923-05-29,,"griech."
1923-05-29,43406,"Amerika"
1923-05-29,,"amerik."
1928-10-30,224,"London"
1928-10-30,168,"Berlin"
1928-10-30,182,"Paris"
1916-10-21,34438,"Rußland"
1916-10-21,90593,"England"
1916-10-21,151,"Deutschland"
1916-10-21,90593,"England"
1915-09-20,,"serb."
1915-09-20,43471,"Budapest"
1914-08-17,63153,"Inn"
1917-11-16,20,"Volksth."
1917-11-02,20,"Volksth."
1917-11-02,168,"Berlin"
1914-08-03,44374,"St. Moritz"
1914-08-03,44306,"Samaden"
1920-12-11,30,"Salzburg"
1920-12-11,91067,"Kreuzberg"
1928-10-24,,"Baden-Badner"
1928-10-24,47768,"Neuseeland"
1928-10-24,49155,"Helena"
1907-10-12,173,"Rodaun"
1904-09-13,186,"Lueg"
1904-09-13,40276,"Fürberg"
1904-09-13,30,"Salzburg"
1905-08-24,169,"Pötzleinsdorf"
1905-08-24,170,"Neuwaldegg"
1905-08-24,468,"Europa"
1908-11-06,189,"Semmering"
1912-03-31,92519,"Schönbrunn"
1909-10-31,169,"Pötzleinsdorf"
1909-10-31,92313,"Julienstraße"
1909-10-31,92051,"Waterloo"
1909-10-31,50,"Wien"
1902-05-28,44413,"Brühl"
1894-07-06,90913,"Hütteldorf"
1924-01-15,168,"Berlin"
1925-09-06,12589,"Celerina"
1925-09-06,90468,"Chiavenna"
1925-09-06,886,"Mailand"
1925-09-06,91288,"Monza"
1926-10-07,445,"Rom"
1927-11-30,168,"Berlin"
1927-11-30,60779,"Weissensee"
1924-08-31,885,"Lugano"
1924-08-31,49781,"Locarno"
1924-08-31,92410,"Monte Sasso"
1924-08-31,885,"Lugano"
1910-12-23,50,"Wien"
1910-12-23,168,"Berlin"
1910-12-23,96,"Meissl"
1918-10-16,652,"Prag"
1918-10-16,,"czech."
1918-10-16,,"Meraner"
1918-10-16,91354,"Nisch"
1918-10-16,151,"Deutschland"
1918-10-16,151,"Deutschland"
1918-10-16,90376,"Böhmen"
1918-10-16,63,"Hietzing"
1918-10-16,151,"Deutschland"
1918-10-16,151,"Deutschlands"
1918-10-16,151,"Deutschland"
1918-10-02,90621,"Feltre"
1918-10-02,43471,"Budapest"
1924-06-08,69,"Sievring"
1924-06-08,90863,"Hermannskogel"
1924-06-08,574,"Kahlenberg"
1924-06-08,90771,"Grinzing"
1925-09-12,44248,"Forte dei Marmi"
1925-09-12,,"Münchner"
1924-08-25,967,"Luzern"
1924-08-25,92536,"Sonnenberg"
1924-08-25,90811,"Gütsch"
1927-11-24,168,"Berlin"
1924-01-01,,"amerik."
1908-11-12,58,"Josefstadt"
1908-11-12,168,"Berlin"
1913-02-12,881,"Mannheim"
1909-10-25,50,"Wien"
1895-08-20,797,"Berchtesgaden"
1895-08-20,91054,"Königssee"
1895-08-20,797,"Berchtesgaden"
1897-10-16,91217,"M."
1902-05-14,44413,"Brühl"
1912-04-04,31,"Hellbrunn"
1912-04-04,91270,"Mönchsberg"
1912-04-04,92483,"Richterhöhe"
1912-04-04,182,"Paris"
1924-06-20,182,"Paris"
1924-06-20,,"franç."
1895-01-10,8,"Prater"
1924-08-19,12589,"Celerina"
1924-08-19,34946,"Pontresina"
1924-08-19,91298,"Morteratsch"
1924-08-19,34946,"Pontresina"
1924-08-19,44306,"Samaden"
1925-07-03,40260,"Bozen"
1927-11-18,168,"Berlin"
1927-11-18,52958,"Favoritenstr."
1912-04-10,90258,"Arbe"
1879-12-01,92502,"Ruthmayr"
1902-02-09,169,"Pötzleinsdorf"
1902-02-09,50,"Wien"
1913-05-27,92292,"Hohe Warte"
1897-10-02,91217,"M."
1895-06-19,92519,"Schönbrunn"
1898-08-23,92055,"Weggis"
1898-08-23,92021,"Vitznau"
1898-08-23,53632,"Brunnen"
1898-08-23,53229,"Flüelen"
1931-05-06,168,"Berlin"
1931-05-06,50,"Wien"
1899-09-14,90936,"Isar"
1916-07-05,92535,"Sommersberger See"
1916-09-28,34401,"Altaussee"
1916-09-28,50,"Wien"
1916-09-28,874,"Gmunden"
1916-09-28,90237,"Altmünster"
1916-09-28,213,"Ischl"
1889-08-04,213,"Ischl"
1889-08-04,672,"Goisern"
1889-08-04,213,"Ischl"
1898-01-07,124,"Augarten"
1920-05-21,44016,"Holland"
1929-06-23,189,"Semmering"
1929-06-23,45277,"Maria Schutz"
1891-02-05,49,"Pfob"
1891-02-05,43520,"M."
1891-02-05,30,"Salzburg"
1891-02-05,54,"Wieden"
1891-02-05,30,"Salzburg"
1928-07-14,8,"Prater"
1921-04-16,92338,"Klosterg."
1921-04-16,63,"Hietzing"
1921-04-16,,"Russen"
1921-04-16,151,"Deutschland"
1921-04-16,41240,"Oesterreich"
1921-04-16,,"Berliner"
1889-08-10,88392,"Traunkirchen"
1889-08-10,90168,"Grünau"
1889-08-10,87802,"Almsee"
1898-01-13,20,"Volkstheater"
1923-12-19,,"franz."
1921-04-02,43406,"Amerika"
1917-06-26,151,"Deutschland"
1906-06-01,170,"Neuwaldegg"
1906-06-01,96,"Meissl"
1931-05-12,90382,"Bordeaux"
1930-04-25,92519,"Schönbrunn"
1930-04-25,470,"Edlach"
1891-05-18,113,"Türkenschanzpark"
1905-11-05,652,"Prag"
1905-11-05,92599,"Wenzelsplatz"
1906-06-29,959,"Marienlyst"
1899-07-05,865,"Klosterneuburg"
1920-02-14,91067,"Kreuzberg"
1929-01-16,224,"London"
1929-01-16,50,"Wien"
1929-01-16,182,"Paris"
1888-07-22,36448,"Brighton"
1923-12-31,43406,"Amerika"
1923-12-31,815,"Palaestina"
1928-07-28,462,"Venedig"
1928-07-28,91855,"Sulden"
1880-05-17,103,"Volksg."
1917-08-23,92057,"Weichselboden"
1917-08-23,169,"Pötzleinsdorf"
1917-08-23,,"Isonzoschlacht"
1914-11-22,574,"Kahlenberg"
1906-01-20,,"Wr."
1915-10-15,169,"Pötzleinsdorf"
1916-09-14,50,"Wien"
1916-09-14,332,"Linz"
1916-09-14,531,"Wachau"
1928-09-11,682,"Ragusa"
1928-09-11,48769,"Syrakus"
1928-09-11,90538,"Donau"
1920-05-09,169,"Pötzleinsdorf"
1920-05-09,176,"Dornbacher Park"
1929-08-26,90460,"Caux"
1929-08-26,91604,"Rochers Naye"
1929-08-26,,"Wiener"
1931-02-27,,"französ."
1890-04-13,50989,"Taubstummengasse"
1930-04-19,,"franz."
1898-06-26,8,"Prater"
1929-01-02,168,"Berlin"
1929-01-02,168,"Berlin"
1929-01-02,91965,"Udine"
1929-01-02,,"franz."
1906-08-10,91616,"Rosenborg"
1906-08-10,121,"Carlsberg"
1906-08-10,50,"Wien"
1906-08-10,36300,"Kopenhagen"
1917-01-13,43435,"Schweiz"
1904-10-26,20,"Volksth."
1907-09-27,91143,"Lido"
1931-02-26,,"deutsche"
1929-08-27,90460,"Caux"
1929-08-27,40483,"Glion"
1929-08-27,40482,"Montreux"
1929-08-27,52051,"Territet"
1929-08-27,90460,"Caux"
1923-12-24,92590,"Währingerkirche"
1920-05-08,44016,"Holland"
1928-09-10,8,"Prater"
1928-09-10,,"Krieauergegend"
1928-09-10,685,"Wurstelprater"
1930-03-11,168,"Berlin"
1916-09-01,30,"Salzburg"
1916-09-01,92422,"Nonnberg"
1916-09-01,,"Rumänen"
1906-08-11,884,"Lübeck"
1906-08-11,36300,"Kopenhagen"
1929-01-03,168,"Berlin"
1929-01-03,92267,"Haendelstr."
1929-01-03,50,"Wien"
1891-05-25,176,"Schwarzenberggarten"
1891-05-25,53,"Landstraße"
1891-05-25,116,"Ring"
1892-12-09,65,"Rudolfsheim"
1929-01-17,168,"Berlin"
1929-01-17,,"Wiener"
1906-06-28,36300,"Kopenhagen"
1906-06-28,959,"Marienlyst"
1917-01-06,91641,"Salmannsdorf"
1917-01-06,92533,"Sophienalpe"
1906-08-05,44089,"Hornbaek"
1906-08-05,90178,"Aalsgaard"
1905-11-04,652,"Prag"
1916-09-15,92535,"Sommersbergersee"
1916-09-15,90212,"Aletshausen"
1915-10-14,265,"Dalmatien"
1906-01-21,69,"Sievring"
1906-01-21,169,"Pötzleinsdorf"
1914-11-23,,"russ."
1914-11-23,43406,"Amerika"
1914-11-23,50,"Wien"
1928-07-29,462,"Venedig"
1928-07-29,91143,"Lido"
1928-07-29,50,"Wien"
1923-12-30,92163,"Bellevuestr."
1923-12-30,92316,"Kaasgraben"
1928-09-04,862,"Brüssel"
1928-09-04,50,"Wien"
1888-07-23,36448,"Brighton"
1888-07-23,44273,"Portsmouth"
1888-07-23,91626,"Ryde"
1888-07-23,92005,"Ventnor"
1917-06-27,91552,"Purkersdorf"
1921-04-03,169,"Pötzleinsdorf"
1921-04-03,92533,"Sofienalpe"
1921-04-03,44394,"Weidling Bach"
1921-04-03,169,"Pötzleinsdorf"
1923-12-18,45258,"München"
1923-12-18,228,"B.-B."
1928-07-01,37658,"Seitenstettengasse"
1898-01-12,20,"Volksth."
1889-08-11,87802,"Almsee"
1889-08-11,91395,"Offensee"
1889-08-11,912,"Ebensee"
1889-08-11,415,"Aussee"
1889-08-11,46000,"Grundlsee"
1891-05-19,8,"Prater"
1930-04-24,772,"Marienbad"
1930-04-24,189,"Semmering"
1931-05-13,189,"Semmering"
1906-06-14,43435,"Schweiz"
1907-07-23,90157,"Olang"
1930-04-30,54,"Wieden"
1930-04-30,,"Venezianer"
1930-04-30,,"oesterr."
1930-04-30,168,"Berlin"
1930-04-30,168,"Berlin"
1930-04-30,96,"Meissl"
1880-02-23,92469,"Quaipark"
1880-02-23,50,"Wien"
1898-08-22,967,"Luzern"
1898-08-22,91071,"Kriens"
1898-08-22,91010,"Kastanienbaum"
1898-08-22,92087,"Winklern"
1898-08-22,967,"Luzern"
1921-04-17,44016,"Holland"
1921-04-17,91304,"Moskauer"
1921-04-17,34438,"Russland"
1921-04-17,34438,"Russland"
1928-07-15,682,"Ragusa"
1928-07-15,90609,"Exelberg"
1928-07-15,942,"Mauerbach"
1928-07-15,90913,"Hütteldorf"
1928-07-15,49452,"Lainz"
1929-06-22,189,"Semmering"
1929-06-22,91482,"Pinkenkogel"
1929-06-22,189,"Semmering"
1898-01-06,50,"Wien"
1889-08-05,213,"Ischl"
1916-09-29,874,"Gmunden"
1916-09-29,43413,"Traun"
1916-09-29,91105,"Lambach"
1916-09-29,332,"Linz"
1915-10-28,45258,"München"
1902-02-08,50,"Wien"
1902-02-08,50,"Wien"
1925-07-02,40260,"Bozen"
1925-07-02,92031,"Waidbruck"
1925-07-02,65733,"Grödner Thal"
1925-07-02,91731,"Sellajoch"
1925-07-02,65736,"Wolkenstein"
1925-07-02,40260,"Bozen"
1924-08-18,12589,"Celerina"
1924-08-18,44374,"St. Moritz"
1924-08-18,92303,"Innschlucht"
1924-08-18,44374,"St. Moritz"
1895-06-18,124,"Augarten"
1894-09-02,92482,"Rettenbach Wildnis"
1894-09-02,895,"Strobl"
1894-09-02,61000,"Wolfgang"
1894-09-02,893,"Cambridge"
1894-09-02,44197,"Oxford"
1897-10-03,91217,"M."
1897-10-03,92189,"Circusgasse"
1909-10-18,90942,"italienische Riviera"
1909-10-18,,"italienische"
1902-05-01,173,"Rodaun"
1902-05-01,50,"Wien"
1912-03-18,95,"Lichtenfelsg."
1902-05-15,50,"Wien"
1903-04-22,40694,"Gentzg."
1903-04-22,133,"Spöttelg."
1903-04-22,92495,"Rothschildgärten"
1897-10-17,8,"Prater"
1894-09-16,42535,"Schwechat"
1894-09-16,662,"Baden"
1895-08-21,91137,"Leopoldskron"
1895-08-21,31,"Hellbrunn"
1925-07-16,54841,"Ratibor"
1924-06-21,168,"Berlin"
1912-04-05,91270,"Mönchsberg"
1927-11-25,,"Berliner"
1924-08-24,967,"Luzern"
1924-08-24,182,"Paris"
1924-08-24,378,"Rumaenien"
1924-08-24,182,"Paris"
1924-08-24,224,"London"
1925-09-13,44248,"Forte dei Marmi"
1925-09-13,228,"B.-B."
1925-09-13,50,"Wien"
1925-09-13,150,"Sternwartestr."
1926-10-12,43406,"Amerika"
1926-10-12,43406,"Amerika"
1926-10-12,462,"Venedig"
1926-10-12,462,"V."
1926-10-12,462,"Venedig"
1926-10-12,50,"Wien"
1926-10-12,462,"Venedig"
1926-10-12,150,"Sternwartestr."
1918-10-03,91239,"Michaelerberg"
1909-10-24,169,"Pötzleinsdorf"
1909-10-24,243,"Sommerhaidenweg"
1909-10-24,170,"Neuwaldegg"
1909-10-24,40427,"Eton"
1912-03-24,96,"Meissl"
1912-03-24,506,"Hamburg"
1912-03-24,189,"Semmering"
1912-03-24,506,"Hamburg"
1912-03-24,68,"Dornbach"
1912-03-24,90913,"Hütteldorf"
1912-03-24,969,"Südtirol"
1912-03-24,462,"Venedig"
1895-06-24,50,"Wien"
1894-07-13,50,"Wien"
1894-07-13,332,"Linz"
1895-06-30,91711,"Schwarzenbergplatz"
1902-05-29,90247,"Anninger"
1909-10-30,652,"Prag"
1912-03-30,211,"Ägypten"
1912-03-30,,"italienischen"
1913-02-07,45258,"München"
1913-02-07,90936,"Isarthal"
1913-02-07,90789,"Grünwald"
1908-11-07,189,"Semmering"
1918-10-17,91217,"Mauer"
1918-10-17,50,"Wien"
1918-10-17,90593,"England"
1918-10-17,,"Engländer"
1918-10-17,45594,"Kiew"
1903-03-17,20,"Volksth."
1903-03-17,,"Wiener"
1903-03-17,,"oesterr."
1902-02-20,90913,"Hütteldorf"
